,track_id,track_name,first_artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,duration_ms,time_signature,mood
1069,1DunhgeZSEgWiIYbHqXl0c,Latch,Disclosure,0.729,0.735,1,-5.455,1,0.0919,0.0178,0.000193,0.089,0.544,121.986,spotify:track:1DunhgeZSEgWiIYbHqXl0c,255867,4,energetic
1070,1zi7xx7UVEFkmKfv06H8x0,One Dance,Drake,0.792,0.625,1,-5.609,1,0.0536,0.00776,0.0018,0.329,0.37,103.967,spotify:track:1zi7xx7UVEFkmKfv06H8x0,173987,4,energetic
1071,0vjeOZ3Ft5jvAi9SBFJm1j,Superhero (Heroes & Villains) [with Future & Chris Brown],Metro Boomin,0.526,0.606,5,-5.3,0,0.259,0.152,2.36e-06,0.194,0.492,116.622,spotify:track:0vjeOZ3Ft5jvAi9SBFJm1j,182667,4,energetic
1072,6RUKPb4LETWmmr3iAEQktW,Something Just Like This,The Chainsmokers,0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,spotify:track:6RUKPb4LETWmmr3iAEQktW,247160,4,energetic
1073,3BKD1PwArikchz2Zrlp1qi,Baby Don't Hurt Me,David Guetta,0.602,0.91,7,-3.404,1,0.0308,0.00126,0.000174,0.12,0.228,127.944,spotify:track:3BKD1PwArikchz2Zrlp1qi,140018,4,energetic
1074,0ct6r3EGTcMLPtrXHDvVjc,The Nights,Avicii,0.527,0.835,6,-5.298,1,0.0433,0.0166,0.0,0.249,0.654,125.983,spotify:track:0ct6r3EGTcMLPtrXHDvVjc,176658,4,energetic
1075,67nepsnrcZkowTxMWigSbb,MELTDOWN (feat. Drake),Travis Scott,0.557,0.774,7,-5.275,0,0.351,0.012,0.0,0.396,0.397,111.975,spotify:track:67nepsnrcZkowTxMWigSbb,246134,4,energetic
1076,0cVyQfDyRnMJ0V3rjjdlU3,Lil Boo Thang,Paul Russell,0.85,0.699,0,-3.292,1,0.0776,0.152,0.0,0.32,0.915,114.481,spotify:track:0cVyQfDyRnMJ0V3rjjdlU3,114234,4,energetic
1077,1JgknGBbrfmEHeOZH051SS,ecstacy (slowed),SUICIDAL-IDOL,0.551,0.677,2,-7.311,1,0.0665,0.0173,0.0,0.381,0.195,106.414,spotify:track:1JgknGBbrfmEHeOZH051SS,119120,4,energetic
1078,5w40ZYhbBMAlHYNDaVJIUu,Chemical,Post Malone,0.498,0.897,2,-4.907,1,0.045,0.00136,0.0,0.118,0.373,169.902,spotify:track:5w40ZYhbBMAlHYNDaVJIUu,184013,4,energetic
1079,0lYBSQXN6rCTvUZvg9S0lU,Let Me Love You,DJ Snake,0.649,0.716,8,-5.371,1,0.0349,0.0863,2.63e-05,0.135,0.163,99.988,spotify:track:0lYBSQXN6rCTvUZvg9S0lU,205947,4,energetic
1080,1bDbXMyjaUIooNwFE9wn0N,Rich Flex,Drake,0.561,0.52,11,-9.342,0,0.244,0.0503,1.86e-06,0.355,0.424,153.15,spotify:track:1bDbXMyjaUIooNwFE9wn0N,239360,3,energetic
1081,7sO5G9EABYOXQKNPNiE9NR,Ric Flair Drip (with Metro Boomin),Offset,0.88,0.428,9,-8.28,1,0.206,0.149,5.05e-05,0.114,0.333,100.007,spotify:track:7sO5G9EABYOXQKNPNiE9NR,172800,4,energetic
1082,741UUVE2kuITl0c6zuqqbO,Barbie World (with Aqua) [From Barbie The Album],Nicki Minaj,0.77,0.58,0,-8.393,1,0.247,0.519,0.000127,0.233,0.753,144.072,spotify:track:741UUVE2kuITl0c6zuqqbO,109750,4,energetic
1083,3B54sVLJ402zGa6Xm4YGNe,Unforgettable,French Montana,0.726,0.769,6,-5.043,1,0.123,0.0293,0.0101,0.104,0.733,97.985,spotify:track:3B54sVLJ402zGa6Xm4YGNe,233902,4,energetic
1084,7KXjTSCq5nL1LoYtL7XAwS,HUMBLE.,Kendrick Lamar,0.908,0.621,1,-6.638,0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,spotify:track:7KXjTSCq5nL1LoYtL7XAwS,177000,4,energetic
1085,5mCPDVBb16L4XQwDdbRUpz,Passionfruit,Drake,0.809,0.463,11,-11.377,1,0.0396,0.256,0.085,0.109,0.364,111.98,spotify:track:5mCPDVBb16L4XQwDdbRUpz,298941,4,energetic
1086,4eMKD8MRroxCqugpsxCCNb,MOJABI GHOST,Tainy,0.805,0.707,6,-3.758,0,0.0353,0.142,3.71e-05,0.563,0.744,122.014,spotify:track:4eMKD8MRroxCqugpsxCCNb,228197,4,energetic
1087,5mHdCZtVyb4DcJw8799hZp,Escapism.,RAYE,0.538,0.742,2,-5.355,1,0.114,0.138,4.67e-05,0.0934,0.25,96.107,spotify:track:5mHdCZtVyb4DcJw8799hZp,272373,4,energetic
1088,1IHWl5LamUGEuP4ozKQSXZ,Tití Me Preguntó,Bad Bunny,0.65,0.715,5,-5.198,0,0.253,0.0993,0.000291,0.126,0.187,106.672,spotify:track:1IHWl5LamUGEuP4ozKQSXZ,243717,4,energetic
1089,4ZtFanR9U6ndgddUvNcjcG,good 4 u,Olivia Rodrigo,0.563,0.664,9,-5.044,1,0.154,0.335,0.0,0.0849,0.688,166.928,spotify:track:4ZtFanR9U6ndgddUvNcjcG,178147,4,energetic
1090,4nrPB8O7Y7wsOCJdgXkthe,"Shakira: Bzrp Music Sessions, Vol. 53",Bizarrap,0.778,0.632,2,-5.6,0,0.0493,0.274,0.0,0.0915,0.498,122.104,spotify:track:4nrPB8O7Y7wsOCJdgXkthe,218289,4,energetic
1091,1a73gcEg6h6Re6hHXoVltJ,FTCU,Nicki Minaj,0.928,0.458,11,-6.751,1,0.187,0.0175,0.000446,0.118,0.242,144.995,spotify:track:1a73gcEg6h6Re6hHXoVltJ,172138,4,energetic
1092,6qn9YLKt13AGvpq9jfO8py,We Found Love,Rihanna,0.734,0.766,1,-4.485,1,0.0383,0.025,0.00138,0.108,0.6,127.986,spotify:track:6qn9YLKt13AGvpq9jfO8py,215227,4,energetic
1093,7BKLCZ1jbUBVqRi2FVlTVw,Closer,The Chainsmokers,0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,244960,4,energetic
1094,7ef4DlsgrMEH11cDZd32M6,One Kiss (with Dua Lipa),Calvin Harris,0.791,0.862,9,-3.24,0,0.11,0.037,2.19e-05,0.0814,0.592,123.994,spotify:track:7ef4DlsgrMEH11cDZd32M6,214847,4,energetic
1095,0QRHOAeU8JRaVVn3UoZBih,REINA,Mora,0.724,0.578,10,-7.117,1,0.0819,0.632,1.06e-06,0.0943,0.757,167.985,spotify:track:0QRHOAeU8JRaVVn3UoZBih,211879,4,energetic
1096,59nOXPmaKlBfGMDeOVGrIK,WAIT FOR U (feat. Drake & Tems),Future,0.463,0.642,1,-4.474,1,0.34,0.314,0.0,0.0686,0.339,83.389,spotify:track:59nOXPmaKlBfGMDeOVGrIK,189893,4,energetic
1097,6iF4RgIjDvDqyW13PezSj3,Single Soon,Selena Gomez,0.61,0.571,2,-5.649,1,0.0782,0.00863,0.0,0.131,0.747,105.01,spotify:track:6iF4RgIjDvDqyW13PezSj3,171655,4,energetic
1098,6Uj1ctrBOjOas8xZXGqKk4,Woman,Doja Cat,0.824,0.764,5,-4.175,0,0.0854,0.0888,0.00294,0.117,0.881,107.998,spotify:track:6Uj1ctrBOjOas8xZXGqKk4,172627,4,energetic
1099,22VdIZQfgXJea34mQxlt81,Can't Feel My Face,The Weeknd,0.705,0.769,9,-5.526,0,0.0425,0.113,0.0,0.105,0.583,107.949,spotify:track:22VdIZQfgXJea34mQxlt81,213520,4,energetic
1100,7ro0hRteUMfnOioTFI5TG1,WHERE SHE GOES,Bad Bunny,0.652,0.8,9,-4.019,0,0.0614,0.143,0.629,0.112,0.234,143.978,spotify:track:7ro0hRteUMfnOioTFI5TG1,231704,4,energetic
1101,22dUzMFttcR3uU17NcOAIv,Desire (with Sam Smith),Calvin Harris,0.587,0.924,11,-5.433,0,0.0457,0.0311,0.0171,0.23,0.509,140.009,spotify:track:22dUzMFttcR3uU17NcOAIv,179162,4,energetic
1102,73RbfOTJIjHzi2pcVHjeHM,What It Is (Solo Version),Doechii,0.74,0.758,1,-5.851,0,0.0921,0.061,1.44e-06,0.0967,0.757,171.925,spotify:track:73RbfOTJIjHzi2pcVHjeHM,189825,4,energetic
1103,0O6u0VJ46W86TxN9wgyqDj,I Like You (A Happier Song) (with Doja Cat),Post Malone,0.733,0.67,5,-6.009,1,0.0751,0.121,0.0,0.121,0.472,100.964,spotify:track:0O6u0VJ46W86TxN9wgyqDj,192841,4,energetic
1104,7EiZI6JVHllARrX9PUvAdX,Low Life (feat. The Weeknd),Future,0.722,0.331,8,-7.789,1,0.0726,0.337,0.282,0.146,0.102,143.961,spotify:track:7EiZI6JVHllARrX9PUvAdX,313547,4,energetic
1105,1MB8kTH7VKvAMfL9SHgJmG,VAGABUNDO,Sebastian Yatra,0.817,0.851,11,-3.309,0,0.0627,0.0351,0.0,0.232,0.886,127.019,spotify:track:1MB8kTH7VKvAMfL9SHgJmG,215600,4,energetic
1106,0SiywuOBRcynK0uKGWdCnn,Bad Romance,Lady Gaga,0.696,0.921,0,-3.755,1,0.0363,0.00314,5.24e-05,0.0842,0.714,119.001,spotify:track:0SiywuOBRcynK0uKGWdCnn,294573,4,energetic
1107,4ZnkygoWLzcGbQYCm3lkae,Rush,Troye Sivan,0.743,0.837,5,-7.634,0,0.0633,0.00288,2.86e-05,0.104,0.378,126.023,spotify:track:4ZnkygoWLzcGbQYCm3lkae,156391,4,energetic
1108,2ENexcMEMsYk0rVJigVD3i,Only Girl (In The World),Rihanna,0.789,0.706,11,-4.233,0,0.0429,0.112,1.71e-05,0.0586,0.638,125.911,spotify:track:2ENexcMEMsYk0rVJigVD3i,235493,4,energetic
1109,5ww2BF9slyYgNOk37BlC4u,La Bachata,Manuel Turizo,0.835,0.679,7,-5.329,0,0.0364,0.583,1.98e-06,0.218,0.85,124.98,spotify:track:5ww2BF9slyYgNOk37BlC4u,162638,4,energetic
1110,5HCyWlXZPP0y6Gqq8TgA20,STAY (with Justin Bieber),The Kid LAROI,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,spotify:track:5HCyWlXZPP0y6Gqq8TgA20,141806,4,energetic
1111,0WtDGnWL2KrMCk0mI1Gpwz,Redbone,Childish Gambino,0.745,0.353,1,-10.614,1,0.0983,0.174,0.00662,0.118,0.598,160.111,spotify:track:0WtDGnWL2KrMCk0mI1Gpwz,326933,4,energetic
1112,6AQbmUe0Qwf5PZnt4HmTXv,Boy's a liar Pt. 2,PinkPantheress,0.696,0.809,5,-8.254,1,0.05,0.252,0.000128,0.248,0.857,132.962,spotify:track:6AQbmUe0Qwf5PZnt4HmTXv,131013,4,energetic
1113,09CtPGIpYB4BrO8qb1RGsF,Sorry,Justin Bieber,0.654,0.76,0,-3.669,0,0.045,0.0797,0.0,0.299,0.41,99.945,spotify:track:09CtPGIpYB4BrO8qb1RGsF,200787,4,energetic
1114,2vXKRlJBXyOcvZYTdNeckS,Lost in the Fire (feat. The Weeknd),Gesaffelstein,0.658,0.671,2,-12.21,1,0.0363,0.0933,0.000927,0.115,0.166,100.966,spotify:track:2vXKRlJBXyOcvZYTdNeckS,202093,4,energetic
1115,1xWkeSPhf3bZqHY7Ncz8vp,500lbs,Lil Tecca,0.731,0.667,7,-7.928,0,0.0815,0.134,0.0,0.114,0.485,123.042,spotify:track:1xWkeSPhf3bZqHY7Ncz8vp,144390,4,energetic
1116,5eTaQYBE1yrActixMAeLcZ,Miracle (with Ellie Goulding),Calvin Harris,0.636,0.869,9,-5.289,1,0.0412,0.0378,0.0446,0.0808,0.306,143.011,spotify:track:5eTaQYBE1yrActixMAeLcZ,186496,4,energetic
1117,7DnAm9FOTWE3cUvso43HhI,Sweet but Psycho,Ava Max,0.72,0.706,1,-4.719,1,0.0473,0.0684,0.0,0.166,0.62,133.002,spotify:track:7DnAm9FOTWE3cUvso43HhI,187436,4,energetic
1118,6qyS9qBy0mEk3qYaH8mPss,Murder In My Mind,Kordhell,0.712,0.972,10,-0.514,1,0.112,0.00547,7.06e-05,0.128,0.568,119.966,spotify:track:6qyS9qBy0mEk3qYaH8mPss,145000,4,energetic
1119,1xzi1Jcr7mEi9K2RfzLOqS,CUFF IT,Beyoncé,0.78,0.689,7,-5.668,1,0.141,0.0368,9.69e-06,0.0698,0.642,115.042,spotify:track:1xzi1Jcr7mEi9K2RfzLOqS,225389,4,energetic
1120,59NraMJsLaMCVtwXTSia8i,Prada,cassö,0.638,0.717,8,-5.804,1,0.0375,0.001,1.79e-06,0.113,0.422,141.904,spotify:track:59NraMJsLaMCVtwXTSia8i,132359,4,energetic
1121,4uUG5RXrOk84mYEfFvj3cK,I'm Good (Blue),David Guetta,0.561,0.965,7,-3.673,0,0.0343,0.00383,7.07e-06,0.371,0.304,128.04,spotify:track:4uUG5RXrOk84mYEfFvj3cK,175238,4,energetic
1122,31nfdEooLEq7dn3UMcIeB5,Vois sur ton chemin - Techno Mix,BENNETT,0.634,0.824,2,-3.394,0,0.047,0.0908,0.0711,0.119,0.371,137.959,spotify:track:31nfdEooLEq7dn3UMcIeB5,178156,4,energetic
1123,23RoR84KodL5HWvUTneQ1w,(It Goes Like) Nanana - Edit,Peggy Gou,0.671,0.876,7,-5.681,0,0.0352,0.12,0.188,0.0823,0.964,129.998,spotify:track:23RoR84KodL5HWvUTneQ1w,231545,4,energetic
1124,22dUzMFttcR3uU17NcOAIv,Desire (with Sam Smith),Calvin Harris,0.587,0.924,11,-5.433,0,0.0457,0.0311,0.0171,0.23,0.509,140.009,spotify:track:22dUzMFttcR3uU17NcOAIv,179162,4,energetic
1125,67eYAnkdTu8BMcIx29z26L,Makeba - Ian Asher Remix,Jain,0.651,0.937,7,-4.078,1,0.0468,0.236,0.0975,0.119,0.666,123.993,spotify:track:67eYAnkdTu8BMcIx29z26L,125179,4,energetic
1126,4ZnkygoWLzcGbQYCm3lkae,Rush,Troye Sivan,0.743,0.837,5,-7.634,0,0.0633,0.00288,2.86e-05,0.104,0.378,126.023,spotify:track:4ZnkygoWLzcGbQYCm3lkae,156391,4,energetic
1127,7fZBQnc0zXwVybgCIrQQil,Belly Dancer,Imanbek,0.845,0.797,1,-4.984,1,0.139,0.0582,5.57e-06,0.167,0.422,121.985,spotify:track:7fZBQnc0zXwVybgCIrQQil,151475,4,energetic
1128,5ZduaRci3iNUiDfJbBfAaf,Give It To Me - Full Vocal Mix,Matt Sassari,0.874,0.869,1,-5.996,0,0.0315,0.00116,0.00238,0.164,0.726,126.027,spotify:track:5ZduaRci3iNUiDfJbBfAaf,102861,4,energetic
1129,3BKD1PwArikchz2Zrlp1qi,Baby Don't Hurt Me,David Guetta,0.602,0.91,7,-3.404,1,0.0308,0.00126,0.000174,0.12,0.228,127.944,spotify:track:3BKD1PwArikchz2Zrlp1qi,140018,4,energetic
1130,6zSpb8dQRaw0M1dK8PBwQz,Cold Heart - PNAU Remix,Elton John,0.796,0.798,1,-6.312,1,0.0317,0.034,4.19e-05,0.0952,0.942,116.032,spotify:track:6zSpb8dQRaw0M1dK8PBwQz,202735,4,energetic
1131,3AjSfp5FDvwtMU9XBsbS8j,Push Up - Main Edit,Creeds,0.767,0.83,7,-8.78,1,0.206,0.209,0.836,0.0582,0.187,75.023,spotify:track:3AjSfp5FDvwtMU9XBsbS8j,139300,4,energetic
1132,51FvjPEGKq2zByeeEQ43V9,El Merengue,Marshmello,0.775,0.677,8,-4.703,0,0.0442,0.0313,0.00517,0.112,0.698,124.011,spotify:track:51FvjPEGKq2zByeeEQ43V9,189357,4,energetic
1133,3uUuGVFu1V7jTQL60S1r8z,Where Are You Now,Lost Frequencies,0.671,0.636,6,-8.117,0,0.103,0.515,0.000411,0.172,0.262,120.966,spotify:track:3uUuGVFu1V7jTQL60S1r8z,148197,4,energetic
1134,5eTaQYBE1yrActixMAeLcZ,Miracle (with Ellie Goulding),Calvin Harris,0.636,0.869,9,-5.289,1,0.0412,0.0378,0.0446,0.0808,0.306,143.011,spotify:track:5eTaQYBE1yrActixMAeLcZ,186496,4,energetic
1135,4zN21mbAuaD0WqtmaTZZeP,Ferrari,James Hype,0.847,0.69,1,-7.877,0,0.0493,0.0127,6e-05,0.0526,0.692,125.004,spotify:track:4zN21mbAuaD0WqtmaTZZeP,186662,4,energetic
1136,6pb5DtlAeG95dNQLHiArRU,Rock My Body,R3HAB,0.662,0.821,2,-4.103,0,0.13,0.202,0.0,0.522,0.47,124.077,spotify:track:6pb5DtlAeG95dNQLHiArRU,137419,4,energetic
1137,5fwSHlTEWpluwOM0Sxnh5k,Pepas,Farruko,0.762,0.766,7,-3.955,1,0.0343,0.00776,6.98e-05,0.128,0.442,130.001,spotify:track:5fwSHlTEWpluwOM0Sxnh5k,287120,4,energetic
1138,787Y2idwCU2Rk60Prv4wpr,Saving Up,Dom Dolla,0.747,0.822,3,-6.373,0,0.0721,0.00353,0.132,0.165,0.578,129.994,spotify:track:787Y2idwCU2Rk60Prv4wpr,207514,4,energetic
1139,1CcLA0eaauck34YEIrvAAq,When We Were Young (The Logical Song),David Guetta,0.657,0.914,0,-4.513,0,0.0523,0.0526,6.32e-06,0.109,0.502,139.989,spotify:track:1CcLA0eaauck34YEIrvAAq,147433,4,energetic
1140,1MVqeIAwhD4T44AKVkIfic,leavemealone,Fred again..,0.682,0.882,0,-4.5,1,0.0543,0.00521,0.0194,0.571,0.103,174.052,spotify:track:1MVqeIAwhD4T44AKVkIfic,222784,4,energetic
1141,1bgKMxPQU7JIZEhNsM1vFs,Words (feat. Zara Larsson),Alesso,0.739,0.586,10,-5.079,0,0.0472,0.0245,0.000252,0.308,0.444,124.026,spotify:track:1bgKMxPQU7JIZEhNsM1vFs,142677,4,energetic
1142,7MIhUdNJtaOnDmC5nBC1fb,Deep Down (feat. Never Dull),Alok,0.687,0.818,0,-4.221,1,0.0778,0.0112,0.0,0.248,0.886,125.952,spotify:track:7MIhUdNJtaOnDmC5nBC1fb,165753,4,energetic
1143,2kNhZ57JHXkZPZH2rknRyu,Cynical,twocolors,0.69,0.84,11,-6.947,1,0.0573,0.0268,3.06e-05,0.363,0.493,129.935,spotify:track:2kNhZ57JHXkZPZH2rknRyu,191365,4,energetic
1144,5YdnOm5990Kfq1Jodws98B,Call It Love,Felix Jaehn,0.616,0.841,5,-4.779,0,0.076,0.0559,0.00217,0.417,0.714,110.029,spotify:track:5YdnOm5990Kfq1Jodws98B,154561,4,energetic
1145,1aNUSKBe6UMyMk3pEu9ws7,Atmosphere,FISHER,0.762,0.895,8,-4.562,1,0.0737,0.00618,0.145,0.203,0.755,125.979,spotify:track:1aNUSKBe6UMyMk3pEu9ws7,182857,4,energetic
1146,3YfGTvsTAWGC2lgoDOikUz,One in a Million,Bebe Rexha,0.454,0.931,11,-4.083,1,0.0321,0.238,0.000623,0.289,0.462,137.945,spotify:track:3YfGTvsTAWGC2lgoDOikUz,160530,4,energetic
1147,3YgtkOxZsTuaZdL8McA1FQ,adore u,Fred again..,0.747,0.867,0,-7.311,1,0.088,0.582,0.00413,0.114,0.684,124.015,spotify:track:3YgtkOxZsTuaZdL8McA1FQ,220653,4,energetic
1148,6BePGk3eCan4FqaW2X8Qy3,10:35,Tiësto,0.696,0.793,8,-5.733,1,0.097,0.0683,3.78e-06,0.18,0.698,120.003,spotify:track:6BePGk3eCan4FqaW2X8Qy3,172253,4,energetic
1149,2USlegnFJLrVLpoVfPimKB,Thunder,Gabry Ponte,0.67,0.896,1,-4.673,1,0.058,0.0342,3.21e-05,0.344,0.403,101.216,spotify:track:2USlegnFJLrVLpoVfPimKB,160000,3,energetic
1150,2F2p7b5Xq20mRyEeWYaeUF,Substitution (feat. Julian Perretta),Purple Disco Machine,0.69,0.89,0,-4.866,0,0.0507,0.00903,1.61e-05,0.188,0.713,124.018,spotify:track:2F2p7b5Xq20mRyEeWYaeUF,181478,4,energetic
1151,4cG7HUWYHBV6R6tHn1gxrl,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Riton,0.824,0.862,2,-3.424,1,0.126,0.0076,0.000132,0.303,0.801,122.98,spotify:track:4cG7HUWYHBV6R6tHn1gxrl,169153,4,energetic
1152,1ACFweuuvf6MHtptObgreR,Giving Me,Jazzy,0.735,0.651,7,-9.25,0,0.112,0.329,0.000205,0.131,0.476,127.07,spotify:track:1ACFweuuvf6MHtptObgreR,169000,4,energetic
1153,18asYwWugKjjsihZ0YvRxO,The Motto,Tiësto,0.754,0.763,7,-4.627,0,0.0435,0.0301,2.23e-05,0.0901,0.464,117.953,spotify:track:18asYwWugKjjsihZ0YvRxO,164819,4,energetic
1154,0b18g3G5spr4ZCkz7Y6Q0Q,Rasputin,Majestic,0.758,0.913,6,-2.926,0,0.113,0.00364,6.92e-05,0.193,0.658,128.04,spotify:track:0b18g3G5spr4ZCkz7Y6Q0Q,186210,4,energetic
1155,00E0Z2jrF7reoHps4zcbWQ,Car Keys (Ayla),Alok,0.675,0.986,9,-4.606,0,0.0974,0.0868,4.96e-06,0.128,0.57,126.004,spotify:track:00E0Z2jrF7reoHps4zcbWQ,146501,4,energetic
1156,40SBS57su9xLiE1WqkXOVr,Afraid To Feel,LF SYSTEM,0.578,0.912,1,-3.929,1,0.114,0.0166,0.00362,0.273,0.68,127.87,spotify:track:40SBS57su9xLiE1WqkXOVr,177525,4,energetic
1157,3nEHrvNNtgLv9rneTAYVr4,Heaven Takes You Home (feat. Connie Constance),Swedish House Mafia,0.665,0.738,0,-5.931,0,0.0379,0.0124,0.00598,0.0923,0.0389,125.037,spotify:track:3nEHrvNNtgLv9rneTAYVr4,214071,4,energetic
1158,3rb0tMq42WfggucPm0HHkA,Bad Memories (feat. Elley Duhé & FAST BOY),MEDUZA,0.607,0.767,5,-6.069,0,0.0474,0.118,0.0,0.122,0.662,123.998,spotify:track:3rb0tMq42WfggucPm0HHkA,148629,3,energetic
1159,6GomT970rCOkKAyyrwJeZi,Move Your Body,Öwnboss,0.848,0.821,2,-5.408,0,0.0527,0.0169,0.000403,0.0962,0.249,125.051,spotify:track:6GomT970rCOkKAyyrwJeZi,157445,4,energetic
1160,09CnYHiZ5jGT1wr1TXJ9Zt,Thank You (Not So Bad),Dimitri Vegas & Like Mike,0.673,0.95,11,-5.149,1,0.0488,0.0229,0.0823,0.398,0.563,150.019,spotify:track:09CnYHiZ5jGT1wr1TXJ9Zt,140000,4,energetic
1161,7jrMFjEq0t09f7m3HnnWXl,Tell Me Why - MEDUZA Remix,Supermode,0.561,0.928,6,-5.812,0,0.0371,0.087,0.894,0.332,0.182,125.988,spotify:track:7jrMFjEq0t09f7m3HnnWXl,171429,4,energetic
1162,1UPHCP5YeVfele4DMbdGyi,REACT,Switch Disco,0.737,0.899,6,-3.189,0,0.0556,0.0329,0.0,0.186,0.358,125.992,spotify:track:1UPHCP5YeVfele4DMbdGyi,201146,4,energetic
1163,1RF02Cf80mTaeNXG2P2boR,21 Reasons (feat. Ella Henderson),Nathan Dawe,0.621,0.785,6,-4.499,1,0.11,0.0165,5.92e-06,0.0512,0.779,123.96,spotify:track:1RF02Cf80mTaeNXG2P2boR,155253,4,energetic
1164,602d2gJewoiF1FivuOMMwE,Disconnect,Becky Hill,0.504,0.976,0,-0.653,1,0.0946,0.00488,9.64e-05,0.139,0.368,175.048,spotify:track:602d2gJewoiF1FivuOMMwE,164571,4,energetic
1165,4EmH2iRucAgCOnhuJRotUi,Drifting,Tiësto,0.625,0.951,9,-4.866,0,0.0393,0.0718,0.585,0.164,0.376,130.001,spotify:track:4EmH2iRucAgCOnhuJRotUi,147692,4,energetic
1166,4bz8Z7squfs2Yji2DwoujR,Asking,Sonny Fodera,0.477,0.854,4,-5.274,0,0.0896,0.0213,1.67e-05,0.19,0.395,126.965,spotify:track:4bz8Z7squfs2Yji2DwoujR,191591,4,energetic
1167,6xp1u6ZEHXX8DxJIFFrVoP,Little Things x Gypsy Woman - L BEATS MASHUP,Jorja Smith,0.644,0.879,6,-5.204,0,0.0761,0.00423,6.91e-06,0.286,0.808,126.935,spotify:track:6xp1u6ZEHXX8DxJIFFrVoP,131000,4,energetic
1168,3sa06xVNmLLYIxdNNmVQN8,Where Did You Go? (feat. MNEK),Jax Jones,0.763,0.782,7,-4.541,0,0.0346,0.182,7.08e-06,0.293,0.502,127.034,spotify:track:3sa06xVNmLLYIxdNNmVQN8,177689,4,energetic
1169,2aQpISWUBToaF84DDiTeRV,Be My Lover (feat. La Bouche) - 2023 Mix,Hypaton,0.589,0.973,8,-5.317,1,0.0426,0.0347,0.000945,0.45,0.115,126.003,spotify:track:2aQpISWUBToaF84DDiTeRV,169524,4,energetic
1170,72yP0DUlWPyH8P7IoxskwN,Hold Me Closer,Elton John,0.667,0.75,0,-4.602,1,0.0906,0.0746,0.000198,0.197,0.486,126.041,spotify:track:72yP0DUlWPyH8P7IoxskwN,202246,4,energetic
1171,6Dy1jexKYriXAVG6evyUTJ,OUT OUT (feat. Charli XCX & Saweetie),Joel Corry,0.787,0.833,8,-4.403,1,0.0478,0.018,0.00747,0.0374,0.796,123.97,spotify:track:6Dy1jexKYriXAVG6evyUTJ,162604,4,energetic
1172,09rAJ1Q1NNJSaUKEW3X9P6,Crying On The Dancefloor,Sam Feldt,0.723,0.698,10,-6.162,1,0.0659,0.18,0.0,0.797,0.317,126.001,spotify:track:09rAJ1Q1NNJSaUKEW3X9P6,211348,4,energetic
1173,0w7JPlp7eEQI2EKW3ayXrv,Drugs From Amsterdam,Mau P,0.683,0.932,8,-10.402,1,0.0513,0.0389,0.605,0.0615,0.553,125.002,spotify:track:0w7JPlp7eEQI2EKW3ayXrv,235786,4,energetic
1174,7mobUfp1aL8A6CdugCMWft,BOTH,Tiësto,0.69,0.933,5,-3.099,0,0.0832,0.0252,2.51e-05,0.493,0.523,119.987,spotify:track:7mobUfp1aL8A6CdugCMWft,188000,4,energetic
1175,74HBdKMibHlpW312HTFReN,BELLYDANCING,INJI,0.826,0.86,7,-3.914,1,0.119,0.0056,0.273,0.422,0.766,121.074,spotify:track:74HBdKMibHlpW312HTFReN,122520,4,energetic
1176,5SFCEkybGYmmzKqewtDEaN,Body Moving,Eliza Rose,0.788,0.906,10,-5.863,0,0.0382,0.0222,0.00283,0.0822,0.811,128.004,spotify:track:5SFCEkybGYmmzKqewtDEaN,154216,4,energetic
1177,199wv1uOJYZ1XyK8FTzwh2,Ascend,Dezko,0.707,0.835,8,-8.759,0,0.0418,0.601,0.791,0.0933,0.0958,120.009,spotify:track:199wv1uOJYZ1XyK8FTzwh2,200156,4,energetic
1178,5w9upngVRHNjdZcRC7Xxr2,Delilah (pull me out of this),Fred again..,0.685,0.827,10,-7.745,1,0.224,0.138,0.00207,0.374,0.586,133.93,spotify:track:5w9upngVRHNjdZcRC7Xxr2,250702,4,energetic
1179,3kcKlOkQQEPVwxwljbGJ5p,Kernkraft 400 (A Better Day),Topic,0.623,0.727,11,-5.57,0,0.0562,0.184,2.02e-05,0.309,0.4,125.975,spotify:track:3kcKlOkQQEPVwxwljbGJ5p,165800,4,energetic
1180,1M8t1j3Kv2qp97bdq5q4Vl,Rainfall (Praise You),Tom Santa,0.767,0.862,5,-5.464,0,0.0606,0.14,0.0092,0.252,0.509,128.039,spotify:track:1M8t1j3Kv2qp97bdq5q4Vl,166570,4,energetic
1181,1cQld05IcUDw3RCFt7uymW,Be The One,Eli Brown,0.659,0.93,0,-5.084,1,0.043,0.00634,0.177,0.104,0.546,135.977,spotify:track:1cQld05IcUDw3RCFt7uymW,169853,4,energetic
